positive_ID,nearest_tanimoto_to_current_negative,split,positive_SMILES
BRD4DEL_actives_260,0.2830188679245283,train,NC(=O)C(CCC(=O)OC)NC(=O)c1ccc2c(c1)N=C(c1cc(C)on1)N2CC1CCCCO1
BRD4DEL_actives_440,0.2830188679245283,train,NC(=O)[C@@H](CCC(N)=O)NC(=O)c1ccc2c(c1)N=C(c1ccc(COC)cc1)N2Cc1cccc(OC(F)F)c1
BRD4DEL_actives_279,0.2830188679245283,train,NC(=O)C(CC1CC1)NC(=O)c1ccc2c(c1)N=C(c1cncc(OC)c1)N2CC1CCCCO1
BRD4DEL_actives_212,0.2830188679245283,train,NC(=O)[C@H](Cc1ccsc1)NC(=O)c1ccc2c(c1)N=C(c1ccc3ccccc3n1)N2C1CCN(CC)CC1
BRD4DEL_actives_666,0.2830188679245283,val,NC(=O)[C@H](Cc1ccncc1)NC(=O)c1ccc2c(c1)N=C(c1ccc(S(C)(=O)=O)cc1)N2CC1CCCCO1
BRD4DEL_actives_1022,0.2828282828282828,train,NC(=O)[C@H](CC(C)C)NC(=O)c1ccc2c(c1)N=C(c1ccc(CC)o1)N2CC1CCCCO1
BRD4DEL_actives_725,0.2828282828282828,train,NC(=O)[C@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)c1ccc2c(c1)N=C(C(CC)CC)N2Cc1ccco1
BRD4DEL_actives_847,0.2828282828282828,train,NC(=O)CN(C)C(=O)c1ccc2c(c1)N=C(c1ccc(C#N)cc1)N2Cc1cccs1
BRD4DEL_actives_1103,0.2828282828282828,train,NC(=O)[C@H](Cc1ccco1)NC(=O)c1ccc2c(c1)N=C(c1ccc(CC)o1)N2Cc1ccco1
BRD4DEL_actives_773,0.2828282828282828,train,NC(=O)[C@H](Cc1ccccc1F)NC(=O)c1ccc2c(c1)N=C(CC(C)C)N2CC1CCC(=O)N1
BRD4DEL_actives_235,0.2828282828282828,train,NC(=O)[C@H](CCC(=O)O)NC(=O)c1ccc2c(c1)N=C(c1ccc3c(c1)OCCO3)N2Cc1ccc(F)c(F)c1
BRD4DEL_actives_1051,0.2828282828282828,train,NC(=O)[C@H](CCC(=O)O)NC(=O)c1ccc2c(c1)N=C(Cc1ccccc1)N2CC1CCCCO1
BRD4DEL_actives_617,0.2828282828282828,train,NC(=O)c1cccc(NC(=O)c2ccc3c(c2)N=C(c2ccc(F)cc2)N3Cc2cnn(C)c2)c1
BRD4DEL_actives_441,0.2828282828282828,train,NC(=O)[C@H](CCCC)NC(=O)c1ccc2c(c1)N=C(c1ccccc1)N2Cc1ccc2c(c1)OCCO2
BRD4DEL_actives_747,0.2828282828282828,train,NC(=O)c1cccc(NC(=O)c2ccc3c(c2)N=C(c2cc(C)on2)N3Cc2ccnc(C)c2)c1
BRD4DEL_actives_1029,0.2828282828282828,val,NC(=O)c1cccc(NC(=O)c2ccc3c(c2)N=C(c2cccnc2)N3Cc2cnn(C)c2)c1
BRD4DEL_actives_718,0.2826086956521739,train,NC(=O)[C@@H]1CCCN1C(=O)c1ccc2c(c1)N=C(c1cc(C)on1)N2Cc1ccnc(C)c1
BRD4DEL_actives_81,0.2826086956521739,train,NC(=O)c1cccc(CNC(=O)c2ccc3c(c2)N=C(c2cnccn2)N3Cc2ccc(CN3CCCC3)cc2)c1
BRD4DEL_actives_308,0.2826086956521739,train,NC(=O)[C@H](CC(C)C)NC(=O)c1ccc2c(c1)N=C(C(C)c1ccccc1)N2Cc1ccc(S(=O)(=O)CC)cc1
BRD4DEL_actives_1030,0.2826086956521739,train,NC(=O)C(NC(=O)c1ccc2c(c1)N=C(c1ncc[nH]1)N2Cc1cnn(C)c1)C(C)OC
BRD4DEL_actives_613,0.2826086956521739,train,NC(=O)c1cccc(NC(=O)c2ccc3c(c2)N=C(CCC)N3Cc2nc(CSC)no2)c1
BRD4DEL_actives_471,0.2826086956521739,val,NC(=O)c1cccc(CNC(=O)c2ccc3c(c2)N=C(c2ccc(N(C)C)cc2)N3Cc2ccc(C)cc2)c1
BRD4DEL_actives_109,0.28205128205128205,val,NC(=O)c1cccc(NC(=O)c2ccc3c(c2)N=C(c2ccc(-c4ccc(OC)cc4)o2)N3CC2(C#N)CCOCC2)c1
BRD4DEL_actives_954,0.2818181818181818,train,NC(=O)[C@H](Cc1ccc(OCC=C)cc1)NC(=O)c1ccc2c(c1)N=C(c1ccc(C(=O)OC)cc1)N2Cc1cn[nH]c1
BRD4DEL_actives_343,0.2818181818181818,train,NC(=O)[C@H](CCCCNC(=O)c1cccnc1)NC(=O)c1ccc2c(c1)N=C(CCC)N2Cc1cc[nH]c1
BRD4DEL_actives_967,0.2815533980582524,train,NC(=O)[C@H](Cc1ccc(C(F)(F)F)cc1)NC(=O)c1ccc2c(c1)N=C(c1cc3c(cc1Br)OCO3)N2Cc1ccc(NC(=O)CC)nc1
BRD4DEL_actives_757,0.2815533980582524,train,NC(=O)[C@H](CC(C)C)NC(=O)c1ccc2c(c1)N=C(c1ccc(C(=O)OC)c(F)c1)N2Cc1ccc2c(c1)OCCO2
BRD4DEL_actives_868,0.2815533980582524,train,NC(=O)c1cccc(CNC(=O)c2ccc3c(c2)N=C(c2ccc(N(C)C)cc2)N3Cc2cccs2)c1
BRD4DEL_actives_137,0.2815533980582524,train,NC(=O)CN(C)C(=O)c1ccc2c(c1)N=C(c1ncc3ccccn13)N2CCN1CCOCC1
BRD4DEL_actives_141,0.2815533980582524,train,NC(=O)[C@H](Cc1ccc(Br)cc1)NC(=O)c1ccc2c(c1)N=C(c1nnc[nH]1)N2C(C)c1ccc(OC)cc1
BRD4DEL_actives_964,0.2815533980582524,val,NC(=O)c1cccc(CNC(=O)c2ccc3c(c2)N=C(c2cn[nH]c2)N3Cc2cccnc2)c1
BRD4DEL_actives_1032,0.28125,train,NC(=O)C(CC1CC1)NC(=O)c1ccc2c(c1)N=C(CCc1ccccc1)N2CCc1cccc(OC)c1
BRD4DEL_actives_737,0.28125,train,NC(=O)[C@@H](Cc1ccccc1)NC(=O)c1ccc2c(c1)N=C(c1ccc3cccnc3c1)N2Cc1ccc(CN2CCCC2)cc1
BRD4DEL_actives_143,0.28125,train,NC(=O)c1cccc(CNC(=O)c2ccc3c(c2)N=C(Cc2ccc(C)cc2)N3CCN2CCOCC2)c1
BRD4DEL_actives_385,0.28125,train,NC(=O)[C@@H](NC(=O)c1ccc2c(c1)N=C(Cc1ccccc1)N2Cc1cccc(OC(F)F)c1)C1CCCC1
BRD4DEL_actives_128,0.28125,train,NC(=O)c1cccc(NC(=O)c2ccc3c(c2)N=C(c2ccc(Cl)cc2O)N3CC2CCC(=O)N2)c1
BRD4DEL_actives_561,0.28125,train,NC(=O)[C@H](CC(C)C)NC(=O)c1ccc2c(c1)N=C(CCc1ccccc1)N2Cc1ccc(S(=O)(=O)CC)cc1
BRD4DEL_actives_473,0.28125,val,NC(=O)C(NC(=O)c1ccc2c(c1)N=C(c1nc3ccccc3[nH]1)N2Cc1ccncc1)C(C)OC
BRD4DEL_actives_1098,0.28125,val,NC(=O)[C@@H](CC(N)=O)NC(=O)c1ccc2c(c1)N=C(c1cccc(N3CCN(C)CC3)c1)N2CC(=O)N1CCOCC1
BRD4DEL_actives_907,0.28125,val,NC(=O)[C@H](Cc1cccnc1)NC(=O)c1ccc2c(c1)N=C(c1ccc(F)cc1)N2CCc1ccc(OC)cc1
BRD4DEL_actives_774,0.28125,val,NC(=O)[C@H](Cc1ccncc1)NC(=O)c1ccc2c(c1)N=C(c1cnc(N3CCOCC3)nc1)N2Cc1ccccc1
BRD4DEL_actives_800,0.2808988764044944,train,NC(=O)[C@@H](CCC(N)=O)NC(=O)c1ccc2c(c1)N=C(c1ccsc1)N2CCNC(C)=O
BRD4DEL_actives_883,0.2808988764044944,train,NC(=O)[C@@H](CC(N)=O)NC(=O)c1ccc2c(c1)N=C(c1ccc(C(F)(F)F)cn1)N2C
BRD4DEL_actives_512,0.2808988764044944,train,NC(=O)[C@H](CCCc1ccccc1)NC(=O)c1ccc2c(c1)N=C(c1cc(F)cc(F)c1)N2C(C)c1ccc(OC)cc1
BRD4DEL_actives_667,0.2808988764044944,train,NC(=O)[C@H](Cc1ccc(Br)cc1)NC(=O)c1ccc2c(c1)N=C(c1cnc[nH]1)N2Cc1ccc(CN2CCCC2)cc1
BRD4DEL_actives_20,0.2807017543859649,train,NC(=O)[C@H](Cc1cccnc1)NC(=O)c1ccc2c(c1)N=C(c1cc(C)on1)N2CC(=O)N1CCOCC1
BRD4DEL_actives_563,0.2807017543859649,train,NC(=O)[C@H](Cc1ccc(OC)c(OC)c1)NC(=O)c1ccc2c(c1)N=C(c1ccc(C)c([N+](=O)[O-])c1)N2CC1(C#N)CCOCC1
BRD4DEL_actives_701,0.2807017543859649,train,NC(=O)[C@H](Cc1cccnc1)NC(=O)c1ccc2c(c1)N=C(c1cccc(OC)c1)N2CC12CCC(CC1)O2
BRD4DEL_actives_838,0.2807017543859649,train,NC(=O)[C@H](Cc1csc2ccccc12)NC(=O)c1ccc2c(c1)N=C(c1ccc(F)cc1C)N2Cc1cccnc1
BRD4DEL_actives_682,0.2803738317757009,train,NC(=O)[C@H](Cc1ccc(OCC=C)cc1)NC(=O)c1ccc2c(c1)N=C(c1ccc(COC)cc1)N2CCc1cccc(OC)c1
BRD4DEL_actives_564,0.2803738317757009,train,NC(=O)c1ccccc1NC(=O)c1ccc2c(c1)N=C(c1cccnc1)N2CCN1CCOCC1
BRD4DEL_actives_858,0.2803738317757009,train,NC(=O)[C@@H](NC(=O)c1ccc2c(c1)N=C(c1cnccn1)N2Cc1cccc(N(C)C(C)=O)c1)C1CCCCC1
BRD4DEL_actives_700,0.2803738317757009,train,NC(=O)[C@H](CCc1ccccc1)NC(=O)c1ccc2c(c1)N=C(c1cc(F)cc(F)c1)N2CC1COC(C)(C)O1
BRD4DEL_actives_1011,0.2803738317757009,val,NC(=O)[C@H](Cc1ccco1)NC(=O)c1ccc2c(c1)N=C(c1cnccn1)N2Cc1ccc2nccnc2c1
BRD4DEL_actives_1105,0.2803738317757009,val,NC(=O)[C@H](Cc1ccco1)NC(=O)c1ccc2c(c1)N=C(c1ccc(OC(C)=O)cc1)N2C1CC(C)(C)N(C)C(C)(C)C1
BRD4DEL_actives_897,0.2803738317757009,val,NC(=O)[C@@H](Cc1ccccn1)NC(=O)c1ccc2c(c1)N=C(c1cccc(S(C)(=O)=O)c1)N2CCNC(C)=O
BRD4DEL_actives_322,0.28,train,NC(=O)[C@H](Cc1ccncc1)NC(=O)c1ccc2c(c1)N=C(c1cnc(C)[nH]1)N2C(C)c1ccc(OC)cc1
BRD4DEL_actives_804,0.28,train,NC(=O)[C@H](CCC)NC(=O)c1ccc2c(c1)N=C(c1cc(F)cc(F)c1)N2Cc1ccccn1
BRD4DEL_actives_443,0.28,train,NC(=O)c1cccc(NC(=O)c2ccc3c(c2)N=C(c2ccc(Br)o2)N3Cc2ccnc(C)c2)c1
BRD4DEL_actives_887,0.28,train,NC(=O)[C@@H](NC(=O)c1ccc2c(c1)N=C(c1ccc(Br)c(F)c1)N2Cc1ccc(S(=O)(=O)CC)cc1)C1CCCCC1
BRD4DEL_actives_160,0.28,train,NC(=O)[C@H](CCc1ccc(OC(C)(C)C)cc1)NC(=O)c1ccc2c(c1)N=C(c1cccs1)N2CCCc1ccccc1
BRD4DEL_actives_798,0.28,train,NC(=O)[C@@H](NC(=O)c1ccc2c(c1)N=C(c1ccc(Cl)cc1)N2Cc1cccc(N(C)C(C)=O)c1)C1CCCC1
BRD4DEL_actives_357,0.28,val,NC(=O)C1CCN(C(=O)c2ccc3c(c2)N=C(c2cccc4c2OCCO4)N3Cc2cccc(OC(F)F)c2)CC1
BRD4DEL_actives_302,0.28,val,NC(=O)[C@H](Cc1ccc(C(F)(F)F)cc1)NC(=O)c1ccc2c(c1)N=C(c1ccc(Cl)cc1)N2CC1(C#N)CCOCC1
BRD4DEL_actives_95,0.28,val,NC(=O)c1cccc(NC(=O)c2ccc3c(c2)N=C(c2ccc(C(=O)OC)cc2)N3CC(=O)N2CCOCC2)c1
BRD4DEL_actives_884,0.28,val,NC(=O)C1CCN(C(=O)c2ccc3c(c2)N=C(c2ccco2)N3Cc2ccsc2)CC1
BRD4DEL_actives_925,0.2796610169491525,train,NC(=O)[C@H](Cc1ccc(OC)c(OC)c1)NC(=O)c1ccc2c(c1)N=C(c1cnc3ccccc3n1)N2C1CCN(CC)CC1
BRD4DEL_actives_708,0.27956989247311825,train,NC(=O)C(NC(=O)c1ccc2c(c1)N=C(C1COC1)N2Cc1ccc(CN2CCCC2)cc1)C(C)OC
BRD4DEL_actives_429,0.27956989247311825,train,NC(=O)[C@H](CCCC)NC(=O)c1ccc2c(c1)N=C(c1ccccc1)N2Cc1ccc(NC(=O)CC)nc1
BRD4DEL_actives_541,0.27956989247311825,train,NC(=O)C[C@@H]1CCCN1C(=O)c1ccc2c(c1)N=C(c1cccc(S(C)(=O)=O)c1)N2Cc1ccc(C)cc1
BRD4DEL_actives_158,0.27956989247311825,train,NC(=O)[C@H](CC)NC(=O)c1ccc2c(c1)N=C(Cc1ccc(C)cc1)N2C(C)COC
BRD4DEL_actives_689,0.27956989247311825,train,NC(=O)[C@@H]1CCCN1C(=O)c1ccc2c(c1)N=C(c1cccnc1)N2Cc1cc(OC)cc(OC)c1
BRD4DEL_actives_433,0.27956989247311825,train,NC(=O)[C@H](CCc1ccc(OC(C)(C)C)cc1)NC(=O)c1ccc2c(c1)N=C(c1ccc(O)cc1)N2Cc1ccccc1
BRD4DEL_actives_488,0.27956989247311825,train,NC(=O)[C@H](CC)NC(=O)c1ccc2c(c1)N=C(Cc1ccccc1)N2Cc1cccnc1
BRD4DEL_actives_129,0.27956989247311825,train,NC(=O)c1cccc(NC(=O)c2ccc3c(c2)N=C(C(CC)CC)N3Cc2cnn(C)c2)c1
BRD4DEL_actives_418,0.27956989247311825,train,NC(=O)[C@@H](CC(N)=O)NC(=O)c1ccc2c(c1)N=C(c1ccccc1C)N2Cc1cccs1
BRD4DEL_actives_415,0.27927927927927926,train,NC(=O)[C@H](Cc1csc2ccccc12)NC(=O)c1ccc2c(c1)N=C(c1cccnc1)N2Cc1cccc(N2CCCC2)c1
BRD4DEL_actives_1015,0.27927927927927926,train,NC(=O)[C@@H](Cc1ccccn1)NC(=O)c1ccc2c(c1)N=C(c1ccc(-c3ccc(OC)cc3)o1)N2Cc1ccncc1
BRD4DEL_actives_517,0.27927927927927926,train,NC(=O)[C@H](CCc1ccccc1)NC(=O)c1ccc2c(c1)N=C(c1cccnc1)N2CC(=O)N1CCOCC1
BRD4DEL_actives_519,0.27927927927927926,train,NC(=O)[C@H](CCCCc1ccccc1)NC(=O)c1ccc2c(c1)N=C(c1ccc3cccnc3c1)N2Cc1cnn(C)c1
BRD4DEL_actives_1093,0.27927927927927926,train,NC(=O)[C@@H](NC(=O)c1ccc2c(c1)N=C(CCC)N2Cc1cccc(N(C)C(C)=O)c1)C1CCCC1
BRD4DEL_actives_873,0.27927927927927926,train,NC(=O)C(COC)NC(=O)c1ccc2c(c1)N=C(c1ccc(N3CCOCC3)cc1)N2CCCN(CC)CC
BRD4DEL_actives_283,0.27906976744186046,train,NC(=O)CCNC(=O)c1ccc2c(c1)N=C(c1ccc(C(=O)OC)cc1)N2Cc1cnn(C)c1
BRD4DEL_actives_569,0.27884615384615385,train,NC(=O)[C@@H](NC(=O)c1ccc2c(c1)N=C(c1ncc[nH]1)N2CC(=O)N1CCOCC1)C1CCCCC1
BRD4DEL_actives_721,0.27884615384615385,train,NC(=O)[C@H](CCCCC1CCCC1)NC(=O)c1ccc2c(c1)N=C(CC(C)C)N2CC(=O)N1CCOCC1
BRD4DEL_actives_927,0.27884615384615385,train,NC(=O)c1cccc(NC(=O)c2ccc3c(c2)N=C(c2nnc[nH]2)N3Cc2ccc(NC(=O)CC)nc2)c1
BRD4DEL_actives_545,0.27884615384615385,train,NC(=O)[C@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)c1ccc2c(c1)N=C(c1nc3ccccc3n1C)N2Cc1ccccc1OC
BRD4DEL_actives_946,0.27884615384615385,train,NC(=O)[C@H](CCC)NC(=O)c1ccc2c(c1)N=C(c1cccc(S(C)(=O)=O)c1)N2CC1(C)COC1
BRD4DEL_actives_234,0.27884615384615385,train,NC(=O)[C@H](Cc1ccc(OC)c(OC)c1)NC(=O)c1ccc2c(c1)N=C(c1ccc(Cl)cc1O)N2Cc1ccc(S(=O)(=O)CC)cc1
BRD4DEL_actives_407,0.27884615384615385,train,NC(=O)[C@@H](Cc1ccccn1)NC(=O)c1ccc2c(c1)N=C(c1ccc(Cl)cc1O)N2CC1CCCCO1
BRD4DEL_actives_745,0.27884615384615385,train,NC(=O)[C@H](Cc1ccccn1)NC(=O)c1ccc2c(c1)N=C(c1cccc3nc[nH]c13)N2CCc1ccc(OC)cc1
BRD4DEL_actives_379,0.27884615384615385,train,NC(=O)[C@H](Cc1ccc(OCC=C)cc1)NC(=O)c1ccc2c(c1)N=C(c1ccc(C(F)(F)F)cn1)N2Cc1ccc(F)c(F)c1
BRD4DEL_actives_1005,0.27884615384615385,train,NC(=O)[C@H](CC)NC(=O)c1ccc2c(c1)N=C(c1cccs1)N2Cc1nc(CSC)no1
BRD4DEL_actives_829,0.27884615384615385,train,NC(=O)[C@H](Cc1ccco1)NC(=O)c1ccc2c(c1)N=C(c1cc(Cl)cc(Cl)c1)N2Cc1ccnc(C)c1
BRD4DEL_actives_185,0.27884615384615385,val,NC(=O)[C@H](Cc1ccncc1)NC(=O)c1ccc2c(c1)N=C(c1ccco1)N2CC1(C#N)CCOCC1
BRD4DEL_actives_1068,0.27835051546391754,train,NC(=O)[C@@H](NC(=O)c1ccc2c(c1)N=C(c1ccc(Br)o1)N2Cc1ccc2c(c1)OCCO2)C1CCCCC1
BRD4DEL_actives_505,0.27835051546391754,train,NC(=O)C(CC1CC1)NC(=O)c1ccc2c(c1)N=C(c1ccc(Cl)cc1O)N2Cc1cc(OC)cc(OC)c1
BRD4DEL_actives_327,0.27835051546391754,train,NC(=O)[C@@H](Cc1ccccc1)NC(=O)c1ccc2c(c1)N=C(c1ccc(Br)o1)N2Cc1ccc(S(=O)(=O)CC)cc1
BRD4DEL_actives_999,0.27835051546391754,train,NC(=O)[C@H](CCC)NC(=O)c1ccc2c(c1)N=C(c1csc(Br)n1)N2CCc1ccc(OC)cc1
BRD4DEL_actives_996,0.27835051546391754,train,NC(=O)[C@H](CCC)NC(=O)c1ccc2c(c1)N=C(c1cc(F)cc(F)c1)N2Cc1ccc2c(c1)OCCO2
BRD4DEL_actives_825,0.27835051546391754,train,NC(=O)C(CC1CC1)NC(=O)c1ccc2c(c1)N=C(C(CC)CC)N2Cc1cccnc1
BRD4DEL_actives_399,0.27835051546391754,train,NC(=O)[C@H](CCC(N)=O)NC(=O)c1ccc2c(c1)N=C(C(C)c1ccccc1)N2Cc1ccc(OC)cc1OC
BRD4DEL_actives_89,0.27835051546391754,train,NC(=O)[C@H](Cc1csc2ccccc12)NC(=O)c1ccc2c(c1)N=C(c1nnc[nH]1)N2C(CC)CC
BRD4DEL_actives_333,0.27835051546391754,val,NC(=O)c1cccc(NC(=O)c2ccc3c(c2)N=C(C(CC)CC)N3Cc2nc(CSC)no2)c1
BRD4DEL_actives_759,0.27835051546391754,val,NC(=O)[C@H](Cc1ccc(I)cc1)NC(=O)c1ccc2c(c1)N=C(c1ccc(CO)cc1)N2CCc1ccc(OC)cc1
BRD4DEL_actives_987,0.2782608695652174,train,NC(=O)[C@@H](NC(=O)c1ccc2c(c1)N=C(c1cc3c(cc1Br)OCO3)N2Cc1ccc(CN(C)C)cc1)c1ccccc1
BRD4DEL_actives_1100,0.2777777777777778,train,NC(=O)[C@H](Cc1cccnc1)NC(=O)c1ccc2c(c1)N=C(c1cscn1)N2CCCc1ccccc1
BRD4DEL_actives_69,0.2777777777777778,train,NC(=O)[C@@H]1[C@@H](c2ccccc2)CCN1C(=O)c1ccc2c(c1)N=C(c1nc3ccccc3[nH]1)N2Cc1cccc(OC(F)F)c1
BRD4DEL_actives_836,0.2777777777777778,train,NC(=O)[C@H](Cc1cccnc1)NC(=O)c1ccc2c(c1)N=C(c1ccc(C(=O)OC)cc1)N2C1CCN(Cc2ccccc2)C1
BRD4DEL_actives_437,0.2777777777777778,train,NC(=O)[C@H](CC)NC(=O)c1ccc2c(c1)N=C(Cc1ccccc1)N2Cc1nc(CSC)no1
BRD4DEL_actives_917,0.2777777777777778,train,NC(=O)[C@H](CCCCC1CCCC1)NC(=O)c1ccc2c(c1)N=C(c1ccc3c(c1)OCCO3)N2CC(=O)N1CCOCC1
BRD4DEL_actives_809,0.2777777777777778,train,NC(=O)[C@H](Cc1cccc(OC)c1)NC(=O)c1ccc2c(c1)N=C(c1ccc(NC(C)=O)cc1)N2C1CCN(C(C)C)CC1
BRD4DEL_actives_156,0.2777777777777778,train,NC(=O)[C@@H](CCC(N)=O)NC(=O)c1ccc2c(c1)N=C(c1ccc(Br)o1)N2Cc1ccc2c(c1)OCCO2
BRD4DEL_actives_755,0.2777777777777778,train,NC(=O)c1cccc(NC(=O)c2ccc3c(c2)N=C(c2ccc(-c4ccc(OC)cc4)o2)N3C(C)c2ccc(OC)cc2)c1
BRD4DEL_actives_138,0.2777777777777778,train,NC(=O)C(CC1CC1)NC(=O)c1ccc2c(c1)N=C(c1ccc(CC)o1)N2Cc1ccccc1OC
BRD4DEL_actives_649,0.2777777777777778,train,NC(=O)[C@H](Cc1ccc(I)cc1)NC(=O)c1ccc2c(c1)N=C(c1ccc(O)c(OC)c1)N2CC1(C#N)CCOCC1
BRD4DEL_actives_796,0.2777777777777778,train,NC(=O)[C@H](Cc1cccnc1)NC(=O)c1ccc2c(c1)N=C(c1ccc(F)cc1)N2CC(=O)N1CCOCC1
BRD4DEL_actives_806,0.2777777777777778,val,NC(=O)[C@H](CC)NC(=O)c1ccc2c(c1)N=C(c1ccc(-c3ccc(OC)cc3)o1)N2Cc1cnn(C)c1
BRD4DEL_actives_901,0.2777777777777778,val,NC(=O)[C@H](CCc1ccc(OC(C)(C)C)cc1)NC(=O)c1ccc2c(c1)N=C(c1ccc3cccnc3c1)N2Cc1cccs1
BRD4DEL_actives_165,0.2773109243697479,train,NC(=O)[C@H](CCCCNC(=O)c1cccnc1)NC(=O)c1ccc2c(c1)N=C(c1ccco1)N2Cc1ccc(NC(=O)CC)nc1
BRD4DEL_actives_52,0.2773109243697479,train,NC(=O)[C@H](Cc1csc2ccccc12)NC(=O)c1ccc2c(c1)N=C(c1ccc(Br)c(F)c1)N2CC1CCCCO1
BRD4DEL_actives_903,0.27722772277227725,train,NC(=O)[C@@H]1CCCN1C(=O)c1ccc2c(c1)N=C(c1ccc(S(C)(=O)=O)cc1)N2CCc1cccc(OC)c1
BRD4DEL_actives_3,0.27722772277227725,train,NC(=O)C1CCCN1C1CCN(C(=O)c2ccc3c(c2)N=C(c2cccs2)N3Cc2ccc(CN3CCCC3)cc2)CC1
BRD4DEL_actives_698,0.27722772277227725,train,NC(=O)[C@H](Cc1ccc(OC)c(OC)c1)NC(=O)c1ccc2c(c1)N=C(c1csc(Br)n1)N2Cc1cncc(Br)c1
BRD4DEL_actives_15,0.27722772277227725,train,NC(=O)[C@H](Cc1ccco1)NC(=O)c1ccc2c(c1)N=C(CCc1ccccc1)N2Cc1cccc(N(C)C(C)=O)c1
BRD4DEL_actives_690,0.27722772277227725,train,NC(=O)[C@H](Cc1cccs1)NC(=O)c1ccc2c(c1)N=C(c1ccc(Br)c(F)c1)N2Cc1ccc(S(=O)(=O)CC)cc1
BRD4DEL_actives_1008,0.27722772277227725,train,NC(=O)c1cccc(CNC(=O)c2ccc3c(c2)N=C(c2cnc[nH]2)N3Cc2ccccc2OC)c1
BRD4DEL_actives_354,0.27722772277227725,train,NC(=O)C(CC1CC1)NC(=O)c1ccc2c(c1)N=C(c1ccc(C)c([N+](=O)[O-])c1)N2CCNC(C)=O
BRD4DEL_actives_731,0.27722772277227725,train,NC(=O)CN(C)C(=O)c1ccc2c(c1)N=C(c1[nH]c(-c3ccccc3)nc1Cl)N2C1CCN(Cc2ccccc2)C1
BRD4DEL_actives_71,0.27722772277227725,train,NC(=O)[C@@H](NC(=O)c1ccc2c(c1)N=C(c1cccc(N3CCN(C)CC3)c1)N2Cc1cccnc1)C1CC1
BRD4DEL_actives_112,0.27722772277227725,train,NC(=O)[C@H](Cc1ccc(OCC=C)cc1)NC(=O)c1ccc2c(c1)N=C(CCC)N2Cc1cc(OC)cc(OC)c1
BRD4DEL_actives_677,0.27722772277227725,train,NC(=O)[C@@H](C)NC(=O)c1ccc2c(c1)N=C(c1cccc(S(C)(=O)=O)c1)N2Cc1ccc(NC(=O)CC)nc1
BRD4DEL_actives_352,0.27722772277227725,val,NC(=O)[C@H](Cc1ccco1)NC(=O)c1ccc2c(c1)N=C(Cc1ccccc1)N2Cc1cncc(Br)c1
BRD4DEL_actives_191,0.27722772277227725,val,NC(=O)[C@H](CC)NC(=O)c1ccc2c(c1)N=C(c1ccc3c(c1)OCCO3)N2Cc1cccnc1
BRD4DEL_actives_990,0.27722772277227725,val,NC(=O)[C@H](C)NC(=O)c1ccc2c(c1)N=C(c1cccc3c1OCCO3)N2Cc1nncn1C(C)C
BRD4DEL_actives_384,0.27710843373493976,train,NC(=O)[C@H](CCC(N)=O)NC(=O)c1ccc2c(c1)N=C(CCC)N2Cc1ccc(C)cc1
BRD4DEL_actives_205,0.27710843373493976,train,NC(=O)[C@@H](CC(N)=O)NC(=O)c1ccc2c(c1)N=C(CC(C)C)N2Cc1ccsc1
BRD4DEL_actives_332,0.2767857142857143,train,NC(=O)c1cccc(NC(=O)c2ccc3c(c2)N=C(c2ccc(C#N)nc2)N3CC(=O)N2CCOCC2)c1
BRD4DEL_actives_264,0.2767857142857143,train,NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)c1ccc2c(c1)N=C(c1cccnc1)N2CC(=O)N1CCOCC1
BRD4DEL_actives_179,0.2767857142857143,train,NC(=O)[C@H](Cc1ccccc1C)NC(=O)c1ccc2c(c1)N=C(c1cnc(N3CCOCC3)nc1)N2CCCN(CC)CC
BRD4DEL_actives_803,0.2765957446808511,train,NC(=O)[C@H](CC)NC(=O)c1ccc2c(c1)N=C(c1ccc(Br)o1)N2Cc1ccc(F)c(F)c1
BRD4DEL_actives_495,0.2765957446808511,train,NC(=O)C[C@H](Cc1ccccc1)NC(=O)c1ccc2c(c1)N=C(c1ccc(C)nc1)N2Cc1cccc(OC(F)F)c1
BRD4DEL_actives_368,0.2765957446808511,val,NC(=O)c1cccc(CNC(=O)c2ccc3c(c2)N=C(c2cccc4nccnc24)N3Cc2ccc(CN(C)C)cc2)c1
BRD4DEL_actives_438,0.2765957446808511,val,NC(=O)[C@@H](NC(=O)c1ccc2c(c1)N=C(C1CCN(C)CC1)N2CCc1ccc(OC)cc1)C1CC1
BRD4DEL_actives_1006,0.2761904761904762,train,NC(=O)c1cccc(NC(=O)c2ccc3c(c2)N=C(C(C)c2ccccc2)N3CC2(C#N)CCOCC2)c1
BRD4DEL_actives_314,0.2761904761904762,train,NC(=O)C(CCC(=O)OC)NC(=O)c1ccc2c(c1)N=C(c1ccc3c(c1)OCCO3)N2Cc1cn[nH]c1
BRD4DEL_actives_705,0.2761904761904762,train,NC(=O)[C@@H]1C[C@@H](c2ccccc2)CN1C(=O)c1ccc2c(c1)N=C(c1ccc(Cl)c(OC)c1)N2C1CC(C)(C)N(C)C(C)(C)C1
BRD4DEL_actives_218,0.2761904761904762,val,NC(=O)[C@@H](CCC(N)=O)NC(=O)c1ccc2c(c1)N=C(c1ccsc1)N2Cc1ccc(NC(=O)CC)nc1
